Source,Target,weight,when_start,when_end 
information development,journal of information technology,0.10338898873257393,2015,2020
information development,journal of informetrics,0.005184380859245612,2015,2020
information development,journal of knowledge management,0.14394182404626768,2015,2020
information development,journal of librarianship and information science,0.05714626083012454,2015,2020
information development,journal of management information systems,0.10730765343416739,2015,2020
information development,journal of organizational and end user computing,0.26625303465312894,2015,2020
information development,journal of scholarly publishing,0.011808210936272316,2015,2020
information development,journal of strategic information systems,0.11683844889761774,2015,2020
information development,journal of the american medical informatics association,0.01663929287298104,2015,2020
information development,journal of the association for information science and technology,0.10780446006380631,2015,2020
information development,journal of the association for information systems,0.1434122439721902,2015,2020
information development,journal of the australian library and information association,0.0031459330184327857,2015,2020
information development,journal of the medical library association,0.00891250530815353,2015,2020
information development,knowledge management research & practice,0.1149160688174841,2015,2020
information development,knowledge organization,0.003538571005534723,2015,2020
information development,law library journal,0.0013616708237681055,2015,2020
information development,learned publishing,0.006130745779440552,2015,2020
information development,library & information science research,0.06426669428115206,2015,2020
information development,library and information science,0.001581262865254878,2015,2020
information development,library quarterly,0.020860884128675736,2015,2020
information development,library resources & technical services,0.0009408250517932798,2015,2020
information development,library trends,0.008664545024541668,2015,2020
information development,malaysian journal of library & information science,0.05597534969287849,2015,2020
information development,mis quarterly,0.10651451782608241,2015,2020
information development,mis quarterly executive,0.0028352877951124886,2015,2020
information development,online information review,0.1395969212593528,2015,2020
information development,portal-libraries and the academy,0.017814520507667866,2015,2020
information development,profesional de la informacion,0.02102247426616586,2015,2020
information development,qualitative health research,0.022884823436575333,2015,2020
information development,reference services review,0.01017514994421585,2015,2020
information development,research evaluation,0.008808401057067509,2015,2020
information development,revista espanola de documentacion cientifica,0.01123878887657025,2015,2020
information development,scientometrics,0.021937966279387957,2015,2020
information development,serials review,0.0031829199355096044,2015,2020
information development,social science computer review,0.03468335537783974,2015,2020
information development,telecommunications policy,0.0832341034846415,2015,2020
information development,telematics and informatics,0.27530906028633184,2015,2020
information development,transinformacao,0.010256770329058562,2015,2020
information processing & management,information research-an international electronic journal,0.05166883973590941,2015,2020
information processing & management,information society,0.008220034939650608,2015,2020
information processing & management,information systems journal,0.023187885327886057,2015,2020
information processing & management,information systems research,0.04702592361984612,2015,2020
information processing & management,information technology & management,0.02533924019443875,2015,2020
information processing & management,information technology & people,0.039517228661058064,2015,2020
information processing & management,information technology and libraries,0.010083031022131341,2015,2020
information processing & management,information technology for development,0.0183229126553889,2015,2020
information processing & management,international journal of computer-supported collaborative learning,0.01036995386625186,2015,2020
information processing & management,international journal of geographical information science,0.05413401780536611,2015,2020
information processing & management,international journal of information management,0.0630020025334644,2015,2020
information processing & management,investigacion bibliotecologica,0.022422509724567295,2015,2020
information processing & management,journal of academic librarianship,0.02055272717729298,2015,2020
information processing & management,journal of computer-mediated communication,0.02137863844595204,2015,2020
information processing & management,journal of documentation,0.053240181091389595,2015,2020
information processing & management,journal of enterprise information management,0.027034781579295335,2015,2020
information processing & management,journal of global information management,0.034561374878647765,2015,2020
information processing & management,journal of global information technology management,0.013766849697232299,2015,2020
information processing & management,journal of health communication,0.01678277727319159,2015,2020
information processing & management,journal of information science,0.22469016933996203,2015,2020
information processing & management,journal of information technology,0.017814555672660305,2015,2020
information processing & management,journal of informetrics,0.049861351471803546,2015,2020
information processing & management,journal of knowledge management,0.026199993823716114,2015,2020
information processing & management,journal of librarianship and information science,0.0251250482569331,2015,2020
information processing & management,journal of management information systems,0.050713856223780204,2015,2020
information processing & management,journal of organizational and end user computing,0.026244762219666738,2015,2020
information processing & management,journal of scholarly publishing,0.004342258610391456,2015,2020
information processing & management,journal of strategic information systems,0.024890927348533848,2015,2020
information processing & management,journal of the american medical informatics association,0.06386984051012128,2015,2020
information processing & management,journal of the association for information science and technology,0.169105341536884,2015,2020
information processing & management,journal of the association for information systems,0.0307780200762589,2015,2020
information processing & management,journal of the australian library and information association,0.009941374052296994,2015,2020
information processing & management,journal of the medical library association,0.006160909174699227,2015,2020
information processing & management,knowledge management research & practice,0.018290027389785055,2015,2020
information processing & management,knowledge organization,0.040987081457389704,2015,2020
information processing & management,law library journal,0.0032740046196510176,2015,2020
information processing & management,learned publishing,0.007643367391493924,2015,2020
information processing & management,library & information science research,0.03388255823023942,2015,2020
information processing & management,library and information science,0.006083187607883987,2015,2020
information processing & management,library quarterly,0.0064648037613096706,2015,2020
information processing & management,library resources & technical services,0.0013572732170308347,2015,2020
information processing & management,library trends,0.003921515858465361,2015,2020
information processing & management,malaysian journal of library & information science,0.025840755088659278,2015,2020
information processing & management,mis quarterly,0.04563714208284354,2015,2020
information processing & management,mis quarterly executive,0.0023373163978607503,2015,2020
information processing & management,online information review,0.07262068234845698,2015,2020
information processing & management,portal-libraries and the academy,0.005028254158387069,2015,2020
information processing & management,profesional de la informacion,0.02382515539384127,2015,2020
information processing & management,qualitative health research,0.00847003651116673,2015,2020
information processing & management,reference services review,0.004593457695605591,2015,2020
information processing & management,research evaluation,0.011913154194590924,2015,2020
information processing & management,revista espanola de documentacion cientifica,0.014267917560616133,2015,2020
information processing & management,scientometrics,0.08220351187163942,2015,2020
information processing & management,serials review,0.005357114269952749,2015,2020
information processing & management,social science computer review,0.025017823048704074,2015,2020
information processing & management,telecommunications policy,0.008504787445825392,2015,2020
information processing & management,telematics and informatics,0.049504241143208,2015,2020
information processing & management,transinformacao,0.01616691998600429,2015,2020
information research-an international electronic journal,information society,0.03521616478047236,2015,2020
information research-an international electronic journal,information systems journal,0.04132970086470016,2015,2020
information research-an international electronic journal,information systems research,0.030357125275554262,2015,2020
information research-an international electronic journal,information technology & management,0.04124845946828735,2015,2020
information research-an international electronic journal,information technology & people,0.07279047190412574,2015,2020
information research-an international electronic journal,information technology and libraries,0.0059996649880603384,2015,2020
information research-an international electronic journal,information technology for development,0.04528775748248485,2015,2020
information research-an international electronic journal,international journal of computer-supported collaborative learning,0.009012817781093366,2015,2020
information research-an international electronic journal,international journal of geographical information science,0.006952360191363675,2015,2020
information research-an international electronic journal,international journal of information management,0.07457381432276472,2015,2020
information research-an international electronic journal,investigacion bibliotecologica,0.032380523286793,2015,2020
information research-an international electronic journal,journal of academic librarianship,0.050216997399739456,2015,2020
information research-an international electronic journal,journal of computer-mediated communication,0.02908152161930957,2015,2020
information research-an international electronic journal,journal of documentation,0.18121626995323561,2015,2020
information research-an international electronic journal,journal of enterprise information management,0.0661770429833043,2015,2020
information research-an international electronic journal,journal of global information management,0.04711905308695099,2015,2020
information research-an international electronic journal,journal of global information technology management,0.026540889783596346,2015,2020
information research-an international electronic journal,journal of health communication,0.043750807607595615,2015,2020
information research-an international electronic journal,journal of information science,0.06963269700770655,2015,2020
information research-an international electronic journal,journal of information technology,0.03610277081747672,2015,2020
information research-an international electronic journal,journal of informetrics,0.032312320595864724,2015,2020
information research-an international electronic journal,journal of knowledge management,0.05890495653618639,2015,2020
information research-an international electronic journal,journal of librarianship and information science,0.0699509694285372,2015,2020
information research-an international electronic journal,journal of management information systems,0.05098696991569392,2015,2020
information research-an international electronic journal,journal of organizational and end user computing,0.04740477765651723,2015,2020
information research-an international electronic journal,journal of scholarly publishing,0.01448891145597065,2015,2020
information research-an international electronic journal,journal of strategic information systems,0.03882751119162538,2015,2020
information research-an international electronic journal,journal of the american medical informatics association,0.014626119794898548,2015,2020
information research-an international electronic journal,journal of the association for information science and technology,0.13843748808075057,2015,2020
information research-an international electronic journal,journal of the association for information systems,0.05300526874554429,2015,2020
information research-an international electronic journal,journal of the australian library and information association,0.02569330452759378,2015,2020
information research-an international electronic journal,journal of the medical library association,0.01291034614881974,2015,2020
information research-an international electronic journal,knowledge management research & practice,0.04118812325258184,2015,2020
information research-an international electronic journal,knowledge organization,0.024960666999794597,2015,2020
information research-an international electronic journal,law library journal,0.003681942393656255,2015,2020
information research-an international electronic journal,learned publishing,0.019647367986587675,2015,2020
information research-an international electronic journal,library & information science research,0.1273686987701803,2015,2020
information research-an international electronic journal,library and information science,0.008551433543952925,2015,2020
information research-an international electronic journal,library quarterly,0.025070041338371613,2015,2020
information research-an international electronic journal,library resources & technical services,0.0021805544751634293,2015,2020
information research-an international electronic journal,library trends,0.04830145556742757,2015,2020
information research-an international electronic journal,malaysian journal of library & information science,0.04025695293976604,2015,2020
information research-an international electronic journal,mis quarterly,0.04988198920471075,2015,2020
information research-an international electronic journal,mis quarterly executive,0.0018775312395751561,2015,2020
information research-an international electronic journal,online information review,0.08767362936714634,2015,2020
information research-an international electronic journal,portal-libraries and the academy,0.023935533161747114,2015,2020
information research-an international electronic journal,profesional de la informacion,0.03458956783848438,2015,2020
information research-an international electronic journal,qualitative health research,0.0701243869976638,2015,2020
information research-an international electronic journal,reference services review,0.025989418673329587,2015,2020
information research-an international electronic journal,research evaluation,0.021265907234175017,2015,2020
information research-an international electronic journal,restaurator-international journal for the preservation of library and archival material,0.0011199725188994762,2015,2020
information research-an international electronic journal,revista espanola de documentacion cientifica,0.020143934976272315,2015,2020
information research-an international electronic journal,scientometrics,0.05503453480458155,2015,2020
information research-an international electronic journal,serials review,0.009221334902053808,2015,2020
information research-an international electronic journal,social science computer review,0.025096965604877022,2015,2020
information research-an international electronic journal,telecommunications policy,0.0186165686658934,2015,2020
information research-an international electronic journal,telematics and informatics,0.09305672845084989,2015,2020
information research-an international electronic journal,transinformacao,0.02685373963240191,2015,2020
information research-an international electronic journal,zeitschrift fur bibliothekswesen und bibliographie,0.0026552301427863545,2015,2020
information society,information systems journal,0.05569067575943393,2015,2020
information society,information systems research,0.03161511670535214,2015,2020
information society,information technology & management,0.02283109747626772,2015,2020
information society,information technology & people,0.0619249217350669,2015,2020
information society,information technology and libraries,0.001722326447389129,2015,2020
information society,information technology for development,0.04604441610400707,2015,2020
information society,international journal of computer-supported collaborative learning,0.014504636484840277,2015,2020
information society,international journal of geographical information science,0.006589962041145778,2015,2020
information society,international journal of information management,0.04701466922712484,2015,2020
information society,investigacion bibliotecologica,0.009876459141033071,2015,2020
information society,journal of academic librarianship,0.015551307673000973,2015,2020
information society,journal of computer-mediated communication,0.0421020723085716,2015,2020
information society,journal of documentation,0.06185868956121197,2015,2020
information society,journal of enterprise information management,0.03475147430497052,2015,2020
information society,journal of global information management,0.038102780677127586,2015,2020
information society,journal of global information technology management,0.022222389049880435,2015,2020
information society,journal of health communication,0.021029966690485066,2015,2020
information society,journal of information science,0.016749434237602417,2015,2020
information society,journal of information technology,0.047524216524489855,2015,2020
information society,journal of informetrics,0.005296829960727929,2015,2020
information society,journal of knowledge management,0.031199661137540795,2015,2020
information society,journal of librarianship and information science,0.02139763273109902,2015,2020
information society,journal of management information systems,0.028119142603892238,2015,2020
information society,journal of organizational and end user computing,0.031114935421474227,2015,2020
information society,journal of scholarly publishing,0.004621486818969368,2015,2020
information society,journal of strategic information systems,0.03381975947841444,2015,2020
information society,journal of the american medical informatics association,0.007708599607694501,2015,2020
information society,journal of the association for information science and technology,0.04669374488255895,2015,2020
information society,journal of the association for information systems,0.05072081879743628,2015,2020
information society,journal of the australian library and information association,0.003986912512233468,2015,2020
information society,journal of the medical library association,0.005559268057794346,2015,2020
information society,knowledge management research & practice,0.026495612819582796,2015,2020
information society,knowledge organization,0.0252497499227768,2015,2020
information society,law library journal,0.008304817795749648,2015,2020
information society,learned publishing,0.002014349466192117,2015,2020
information society,library & information science research,0.032046725675472225,2015,2020
information society,library and information science,0.00175347411482271,2015,2020
information society,library quarterly,0.021590603135413906,2015,2020
information society,library resources & technical services,0.001043287875245423,2015,2020
information society,library trends,0.032780843328495,2015,2020
information society,malaysian journal of library & information science,0.00993143684444052,2015,2020
information society,mis quarterly,0.04495356147828521,2015,2020
information society,mis quarterly executive,0.012576286627716761,2015,2020
information society,online information review,0.04103134145960897,2015,2020
information society,portal-libraries and the academy,0.01245402091707839,2015,2020
information society,profesional de la informacion,0.04864012618383866,2015,2020
information society,qualitative health research,0.03892113512991806,2015,2020
information society,reference services review,0.010131942149623142,2015,2020
information society,research evaluation,0.006410053937433919,2015,2020
information society,revista espanola de documentacion cientifica,0.005982132628812786,2015,2020
information society,scientometrics,0.01325815536898241,2015,2020
information society,serials review,0.001764781757386572,2015,2020
information society,social science computer review,0.04469016857153627,2015,2020
information society,telecommunications policy,0.04339152153654379,2015,2020
information society,telematics and informatics,0.0788717451448134,2015,2020
information society,transinformacao,0.01074193040297069,2015,2020
information systems journal,information systems research,0.13763256053331283,2015,2020
information systems journal,information technology & management,0.07674131521684321,2015,2020
information systems journal,information technology & people,0.22908227960637348,2015,2020
information systems journal,information technology and libraries,0.0020625742875289865,2015,2020
information systems journal,information technology for development,0.13726753554717905,2015,2020
information systems journal,international journal of computer-supported collaborative learning,0.019341781368626826,2015,2020
information systems journal,international journal of geographical information science,0.0024351894472338263,2015,2020
information systems journal,international journal of information management,0.20618274540001988,2015,2020
information systems journal,investigacion bibliotecologica,0.012245010074576063,2015,2020
information systems journal,journal of academic librarianship,0.027196205901335264,2015,2020
information systems journal,journal of computer-mediated communication,0.03326817982607486,2015,2020
information systems journal,journal of documentation,0.039961858029775255,2015,2020
information systems journal,journal of enterprise information management,0.14144624531653327,2015,2020
information systems journal,journal of global information management,0.1270035968223034,2015,2020
information systems journal,journal of global information technology management,0.07994597537910009,2015,2020
information systems journal,journal of health communication,0.02931191792552389,2015,2020
information systems journal,journal of information science,0.026437506086532142,2015,2020
information systems journal,journal of information technology,0.15961275775476264,2015,2020
information systems journal,journal of informetrics,0.005940972307211202,2015,2020
information systems journal,journal of knowledge management,0.15349873908121597,2015,2020
information systems journal,journal of librarianship and information science,0.04557265549189384,2015,2020
information systems journal,journal of management information systems,0.15316147580152625,2015,2020
information systems journal,journal of organizational and end user computing,0.09843648647712674,2015,2020
information systems journal,journal of scholarly publishing,0.006272396589158894,2015,2020
information systems journal,journal of strategic information systems,0.19098169531010564,2015,2020
information systems journal,journal of the american medical informatics association,0.010842035808439328,2015,2020
information systems journal,journal of the association for information science and technology,0.0566051104194932,2015,2020
information systems journal,journal of the association for information systems,0.23933555676878282,2015,2020
information systems journal,journal of the australian library and information association,0.0047745322884787805,2015,2020
information systems journal,journal of the medical library association,0.013610906729867414,2015,2020
information systems journal,knowledge management research & practice,0.09816828840909653,2015,2020
information systems journal,knowledge organization,0.008826189376568507,2015,2020
information systems journal,law library journal,0.0025315679206860224,2015,2020
information systems journal,learned publishing,0.010855290758692675,2015,2020
information systems journal,library & information science research,0.04254430886853089,2015,2020
information systems journal,library and information science,0.0016799001738902514,2015,2020
information systems journal,library quarterly,0.01772972914006583,2015,2020
information systems journal,library trends,0.011370918303114617,2015,2020
information systems journal,malaysian journal of library & information science,0.019461935732494908,2015,2020
information systems journal,mis quarterly,0.20407082088955067,2015,2020
information systems journal,mis quarterly executive,0.033563953763636745,2015,2020
information systems journal,online information review,0.10899510295503001,2015,2020
information systems journal,portal-libraries and the academy,0.009462884620951031,2015,2020
information systems journal,profesional de la informacion,0.01460753294642264,2015,2020
information systems journal,qualitative health research,0.06590286338844674,2015,2020
information systems journal,reference services review,0.008162550194954439,2015,2020
information systems journal,research evaluation,0.013744354971988055,2015,2020
information systems journal,restaurator-international journal for the preservation of library and archival material,0.0023101555085007683,2015,2020
information systems journal,revista espanola de documentacion cientifica,0.009313083969955826,2015,2020
information systems journal,scientometrics,0.02478339080695327,2015,2020
information systems journal,serials review,0.0016907333595921352,2015,2020
information systems journal,social science computer review,0.020369568129401806,2015,2020
information systems journal,telecommunications policy,0.031706587106312266,2015,2020
information systems journal,telematics and informatics,0.15206049522172682,2015,2020
information systems journal,transinformacao,0.008172431654758689,2015,2020
information systems journal,zeitschrift fur bibliothekswesen und bibliographie,0.0018256384084384064,2015,2020
information systems research,information technology & management,0.0799074906455998,2015,2020
information systems research,information technology & people,0.13062220268865815,2015,2020
information systems research,information technology and libraries,0.00200934689519379,2015,2020
information systems research,information technology for development,0.06140656416408932,2015,2020
information systems research,international journal of computer-supported collaborative learning,0.010061604807061163,2015,2020
information systems research,international journal of geographical information science,0.007688159109960827,2015,2020
information systems research,international journal of information management,0.1300520075286213,2015,2020
information systems research,investigacion bibliotecologica,0.004518565068532164,2015,2020
information systems research,journal of academic librarianship,0.014591103804106702,2015,2020
information systems research,journal of computer-mediated communication,0.037923210514959164,2015,2020
information systems research,journal of documentation,0.023393665608183786,2015,2020
information systems research,journal of enterprise information management,0.09640153461709706,2015,2020
information systems research,journal of global information management,0.09137456859303271,2015,2020
information systems research,journal of global information technology management,0.04832406104725539,2015,2020
information systems research,journal of health communication,0.03685861265023017,2015,2020
information systems research,journal of information science,0.029150845050274897,2015,2020
information systems research,journal of information technology,0.12279119225342801,2015,2020
information systems research,journal of informetrics,0.011555219659508512,2015,2020
information systems research,journal of knowledge management,0.09384638171365585,2015,2020
information systems research,journal of librarianship and information science,0.021635018551130633,2015,2020
information systems research,journal of management information systems,0.19842385582399086,2015,2020
information systems research,journal of organizational and end user computing,0.0894871693610446,2015,2020
information systems research,journal of scholarly publishing,0.008087465246456626,2015,2020
information systems research,journal of strategic information systems,0.1453193038680455,2015,2020
information systems research,journal of the american medical informatics association,0.02436459453754228,2015,2020
information systems research,journal of the association for information science and technology,0.06379968424489414,2015,2020
information systems research,journal of the association for information systems,0.18580686541192462,2015,2020
information systems research,journal of the australian library and information association,0.0007752198864516061,2015,2020
information systems research,journal of the medical library association,0.005524858212338651,2015,2020
information systems research,knowledge management research & practice,0.0677799591995482,2015,2020
information systems research,knowledge organization,0.007961498300768434,2015,2020
information systems research,law library journal,0.004110395903603844,2015,2020
information systems research,learned publishing,0.002350034659146084,2015,2020
information systems research,library & information science research,0.02717991166653086,2015,2020
information systems research,library quarterly,0.005797378785992771,2015,2020
information systems research,library trends,0.005861098982066046,2015,2020
information systems research,malaysian journal of library & information science,0.01439532425099789,2015,2020
information systems research,mis quarterly,0.25950402336912776,2015,2020
information systems research,mis quarterly executive,0.027248160503909293,2015,2020
information systems research,online information review,0.086882015404893,2015,2020
information systems research,portal-libraries and the academy,0.006179189468446035,2015,2020
information systems research,profesional de la informacion,0.015975085207272574,2015,2020
information systems research,qualitative health research,0.02589154261298034,2015,2020
information systems research,reference services review,0.001970066566212413,2015,2020
information systems research,research evaluation,0.011751566938017892,2015,2020
information systems research,restaurator-international journal for the preservation of library and archival material,0.0012502994239575467,2015,2020
information systems research,revista espanola de documentacion cientifica,0.008917658108406135,2015,2020
information systems research,scientometrics,0.03052750020093348,2015,2020
information systems research,serials review,0.0013725848353834862,2015,2020
information systems research,social science computer review,0.02612148870101913,2015,2020
information systems research,telecommunications policy,0.053482619336858,2015,2020
information systems research,telematics and informatics,0.10208115779803913,2015,2020
information systems research,transinformacao,0.008108967273664374,2015,2020
information technology & management,information technology & people,0.14114164938718057,2015,2020
information technology & management,information technology and libraries,0.0007911174537029198,2015,2020
information technology & management,information technology for development,0.08385200290525632,2015,2020
information technology & management,international journal of computer-supported collaborative learning,0.0039614419959872575,2015,2020
information technology & management,international journal of geographical information science,0.0025945474578758674,2015,2020
information technology & management,international journal of information management,0.16941204489297199,2015,2020
information technology & management,investigacion bibliotecologica,0.01067426147259664,2015,2020
information technology & management,journal of academic librarianship,0.020409124027172112,2015,2020
information technology & management,journal of computer-mediated communication,0.02148752816340972,2015,2020
information technology & management,journal of documentation,0.008862956753088444,2015,2020
information technology & management,journal of enterprise information management,0.13195600405775074,2015,2020
information technology & management,journal of global information management,0.10267709658683538,2015,2020
information technology & management,journal of global information technology management,0.06291107481964263,2015,2020
information technology & management,journal of health communication,0.02106353391627548,2015,2020
information technology & management,journal of information science,0.021188737676634824,2015,2020
information technology & management,journal of information technology,0.07029785130715276,2015,2020
information technology & management,journal of informetrics,0.004391262408272119,2015,2020
information technology & management,journal of knowledge management,0.11385593755363636,2015,2020
information technology & management,journal of librarianship and information science,0.026915216048388074,2015,2020
information technology & management,journal of management information systems,0.10794685092502107,2015,2020
information technology & management,journal of organizational and end user computing,0.11025292480614869,2015,2020
information technology & management,journal of scholarly publishing,0.010613954427997629,2015,2020
information technology & management,journal of strategic information systems,0.09758263030445406,2015,2020
information technology & management,journal of the american medical informatics association,0.010396381615912897,2015,2020
information technology & management,journal of the association for information science and technology,0.05069496931658795,2015,2020
information technology & management,journal of the association for information systems,0.11292879184879513,2015,2020
information technology & management,journal of the medical library association,0.003972177410128862,2015,2020
information technology & management,knowledge management research & practice,0.09322245163106145,2015,2020
information technology & management,knowledge organization,0.001253836314362552,2015,2020
information technology & management,law library journal,0.0006935741762121953,2015,2020
information technology & management,learned publishing,0.0032383840940380985,2015,2020
information technology & management,library & information science research,0.03056161869143936,2015,2020
information technology & management,library and information science,0.00483254720597962,2015,2020
information technology & management,library quarterly,0.004722489221674148,2015,2020
information technology & management,library trends,0.0013845745740619878,2015,2020
information technology & management,malaysian journal of library & information science,0.021150228889253414,2015,2020
information technology & management,mis quarterly,0.11021677388499196,2015,2020
information technology & management,mis quarterly executive,0.01155334967890613,2015,2020
information technology & management,online information review,0.10370334515263159,2015,2020
information technology & management,portal-libraries and the academy,0.00473421884862567,2015,2020
information technology & management,profesional de la informacion,0.012039160901806763,2015,2020
information technology & management,qualitative health research,0.009168037523296658,2015,2020
information technology & management,reference services review,0.0008461658765651659,2015,2020
information technology & management,research evaluation,0.005327843769443865,2015,2020
information technology & management,revista espanola de documentacion cientifica,0.00503759173550111,2015,2020
information technology & management,scientometrics,0.01688170859880167,2015,2020
information technology & management,serials review,0.001621236963946584,2015,2020
information technology & management,social science computer review,0.013933863984256244,2015,2020
information technology & management,telecommunications policy,0.03355624621632373,2015,2020
information technology & management,telematics and informatics,0.1717194995872968,2015,2020
information technology & management,transinformacao,0.010448679530179866,2015,2020
information technology & people,information technology and libraries,0.0026999872560902268,2015,2020
information technology & people,information technology for development,0.18210383322381687,2015,2020
information technology & people,international journal of computer-supported collaborative learning,0.009013278500213467,2015,2020
information technology & people,international journal of geographical information science,0.0033451744788913803,2015,2020
information technology & people,international journal of information management,0.4284093207306144,2015,2020
information technology & people,investigacion bibliotecologica,0.01558392341333294,2015,2020
information technology & people,journal of academic librarianship,0.04772578466362281,2015,2020
information technology & people,journal of computer-mediated communication,0.050519190993577365,2015,2020
information technology & people,journal of documentation,0.03196159407319976,2015,2020
information technology & people,journal of enterprise information management,0.3056625876164558,2015,2020
information technology & people,journal of global information management,0.27863606125458684,2015,2020
information technology & people,journal of global information technology management,0.17394650835442763,2015,2020
information technology & people,journal of health communication,0.0708697562678533,2015,2020
information technology & people,journal of information science,0.0381660252007313,2015,2020
information technology & people,journal of information technology,0.12926575068202978,2015,2020
information technology & people,journal of informetrics,0.002565315353205235,2015,2020
information technology & people,journal of knowledge management,0.2126931920734072,2015,2020
information technology & people,journal of librarianship and information science,0.07018390436152497,2015,2020
information technology & people,journal of management information systems,0.17625786100298338,2015,2020
information technology & people,journal of organizational and end user computing,0.2337008245566036,2015,2020
information technology & people,journal of scholarly publishing,0.010733075632001566,2015,2020
information technology & people,journal of strategic information systems,0.18054056252636658,2015,2020
information technology & people,journal of the american medical informatics association,0.019254899736966844,2015,2020
information technology & people,journal of the association for information science and technology,0.08632801959472239,2015,2020
information technology & people,journal of the association for information systems,0.29583850841018994,2015,2020
information technology & people,journal of the australian library and information association,0.0034722456653180057,2015,2020
information technology & people,journal of the medical library association,0.007531420226526534,2015,2020
information technology & people,knowledge management research & practice,0.1208079269041283,2015,2020
information technology & people,knowledge organization,0.005111254983860376,2015,2020
information technology & people,law library journal,0.0005260186582805774,2015,2020
information technology & people,learned publishing,0.005438388768495777,2015,2020
information technology & people,library & information science research,0.07166184581865201,2015,2020
information technology & people,library and information science,0.004886783244535022,2015,2020
information technology & people,library quarterly,0.02722029340609181,2015,2020
information technology & people,library resources & technical services,0.0003634443235344935,2015,2020
information technology & people,library trends,0.006563033240682046,2015,2020
information technology & people,malaysian journal of library & information science,0.04765031356782213,2015,2020
information technology & people,mis quarterly,0.21322788431214953,2015,2020
information technology & people,mis quarterly executive,0.013769266247828848,2015,2020
information technology & people,online information review,0.2566739086634887,2015,2020
information technology & people,portal-libraries and the academy,0.010322726328332275,2015,2020
information technology & people,profesional de la informacion,0.029411415122914123,2015,2020
information technology & people,qualitative health research,0.040427881662553816,2015,2020
information technology & people,reference services review,0.007059215290495269,2015,2020
information technology & people,research evaluation,0.013610876357955782,2015,2020
information technology & people,restaurator-international journal for the preservation of library and archival material,0.0016800446548363428,2015,2020
information technology & people,revista espanola de documentacion cientifica,0.00451525070821471,2015,2020
information technology & people,scientometrics,0.02042955426074664,2015,2020
information technology & people,serials review,0.005533083768117644,2015,2020
information technology & people,social science computer review,0.0509513315755757,2015,2020
information technology & people,telecommunications policy,0.06849197839396538,2015,2020
information technology & people,telematics and informatics,0.3450250315873514,2015,2020
information technology & people,transinformacao,0.00858483099634085,2015,2020
information technology & people,zeitschrift fur bibliothekswesen und bibliographie,0.0013276829367003856,2015,2020
information technology and libraries,information technology for development,0.0038760759482813025,2015,2020
information technology and libraries,international journal of geographical information science,0.0015397175126933896,2015,2020
information technology and libraries,international journal of information management,0.0034255484682911464,2015,2020
information technology and libraries,investigacion bibliotecologica,0.0035631966730560317,2015,2020
information technology and libraries,journal of academic librarianship,0.041886169522585635,2015,2020
information technology and libraries,journal of computer-mediated communication,0.0036783563883837854,2015,2020
information technology and libraries,journal of documentation,0.017016562327440362,2015,2020
information technology and libraries,journal of enterprise information management,0.006028142565861951,2015,2020
information technology and libraries,journal of global information management,0.006491448475475873,2015,2020
information technology and libraries,journal of global information technology management,0.0018543463409278957,2015,2020
information technology and libraries,journal of health communication,0.0011942693139121742,2015,2020
information technology and libraries,journal of information science,0.0067362429566778055,2015,2020
information technology and libraries,journal of information technology,0.0021956741066382172,2015,2020
information technology and libraries,journal of informetrics,0.0044900097649397865,2015,2020
information technology and libraries,journal of knowledge management,0.005814621314378242,2015,2020
information technology and libraries,journal of librarianship and information science,0.012787102980939349,2015,2020
information technology and libraries,journal of management information systems,0.0034263665834726826,2015,2020
information technology and libraries,journal of organizational and end user computing,0.0013980531963042663,2015,2020
